Using device: cuda
[DavisDatasetP13D] input pairs: 30056
[DavisDatasetP13D] kept pairs : 28696
[DavisDatasetP13D] missing counts: {'drug_1d': 0, 'drug_2d': 0, 'protein_1d': 0, 'protein_3d': 1360}
TOTAL SIZE: 28696
TRAIN SIZE: 22956
VAL SIZE: 5740
SPLIT JSON: data/splits/davis_fixed_split_size2.json
MODEL: drug_1d + protein_1d + protein_3d + softclip(drug-protein) + pcl(protein1d-protein3d)

EPOCH 1/30
  STEP 100/11478 | TOTAL_LOSS=0.658329 | REG_LOSS=0.516758 | SOFTCLIP_LOSS=0.696045 | PCL_LOSS=0.719657 | MEAN_GATE=0.5108 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.718859
  STEP 8900/11478 | TOTAL_LOSS=2.862902 | REG_LOSS=2.802436 | SOFTCLIP_LOSS=0.604626 | PCL_LOSS=0.000026 | MEAN_GATE=0.3730 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.674048
  STEP 9000/11478 | TOTAL_LOSS=0.088863 | REG_LOSS=0.018720 | SOFTCLIP_LOSS=0.693349 | PCL_LOSS=0.008075 | MEAN_GATE=0.3942 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.136822
  STEP 9100/11478 | TOTAL_LOSS=1.378409 | REG_LOSS=1.269279 | SOFTCLIP_LOSS=0.594678 | PCL_LOSS=0.496628 | MEAN_GATE=0.4710 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.126623
  STEP 9200/11478 | TOTAL_LOSS=0.075988 | REG_LOSS=0.010601 | SOFTCLIP_LOSS=0.350933 | PCL_LOSS=0.302933 | MEAN_GATE=0.4175 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.102963
  STEP 9300/11478 | TOTAL_LOSS=1.191508 | REG_LOSS=1.123075 | SOFTCLIP_LOSS=0.684299 | PCL_LOSS=0.000038 | MEAN_GATE=0.4207 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.059752
  STEP 9400/11478 | TOTAL_LOSS=0.222726 | REG_LOSS=0.154236 | SOFTCLIP_LOSS=0.679180 | PCL_LOSS=0.005717 | MEAN_GATE=0.3688 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.392729
  STEP 9500/11478 | TOTAL_LOSS=0.309482 | REG_LOSS=0.274302 | SOFTCLIP_LOSS=0.351692 | PCL_LOSS=0.000111 | MEAN_GATE=0.4236 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.523738
  STEP 9600/11478 | TOTAL_LOSS=0.477916 | REG_LOSS=0.409791 | SOFTCLIP_LOSS=0.681234 | PCL_LOSS=0.000007 | MEAN_GATE=0.3319 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.640150
  STEP 9700/11478 | TOTAL_LOSS=0.085169 | REG_LOSS=0.031279 | SOFTCLIP_LOSS=0.352806 | PCL_LOSS=0.186096 | MEAN_GATE=0.3832 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.176859
  STEP 9800/11478 | TOTAL_LOSS=0.715502 | REG_LOSS=0.628777 | SOFTCLIP_LOSS=0.357515 | PCL_LOSS=0.509734 | MEAN_GATE=0.4068 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.792955
  STEP 9900/11478 | TOTAL_LOSS=0.909542 | REG_LOSS=0.873084 | SOFTCLIP_LOSS=0.364450 | PCL_LOSS=0.000135 | MEAN_GATE=0.4053 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.934389
  STEP 10000/11478 | TOTAL_LOSS=0.209398 | REG_LOSS=0.140360 | SOFTCLIP_LOSS=0.690377 | PCL_LOSS=0.000000 | MEAN_GATE=0.4085 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.374646
  STEP 10100/11478 | TOTAL_LOSS=0.245798 | REG_LOSS=0.175806 | SOFTCLIP_LOSS=0.699913 | PCL_LOSS=0.000003 | MEAN_GATE=0.3824 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.419293
  STEP 10200/11478 | TOTAL_LOSS=0.154450 | REG_LOSS=0.051429 | SOFTCLIP_LOSS=0.264611 | PCL_LOSS=0.765603 | MEAN_GATE=0.4298 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.226779
  STEP 10300/11478 | TOTAL_LOSS=0.807837 | REG_LOSS=0.740060 | SOFTCLIP_LOSS=0.674795 | PCL_LOSS=0.002973 | MEAN_GATE=0.4298 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.860267
  STEP 10400/11478 | TOTAL_LOSS=0.853382 | REG_LOSS=0.799188 | SOFTCLIP_LOSS=0.223061 | PCL_LOSS=0.318877 | MEAN_GATE=0.4313 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.893973
  STEP 10500/11478 | TOTAL_LOSS=1.931504 | REG_LOSS=1.883969 | SOFTCLIP_LOSS=0.351350 | PCL_LOSS=0.124001 | MEAN_GATE=0.4154 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.372578
  STEP 10600/11478 | TOTAL_LOSS=0.204747 | REG_LOSS=0.073760 | SOFTCLIP_LOSS=0.693087 | PCL_LOSS=0.616782 | MEAN_GATE=0.3750 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.271588
  STEP 10700/11478 | TOTAL_LOSS=1.253899 | REG_LOSS=1.139185 | SOFTCLIP_LOSS=0.695458 | PCL_LOSS=0.451674 | MEAN_GATE=0.4453 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.067326
  STEP 10800/11478 | TOTAL_LOSS=0.222346 | REG_LOSS=0.062320 | SOFTCLIP_LOSS=0.733473 | PCL_LOSS=0.866792 | MEAN_GATE=0.4103 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.249639
  STEP 10900/11478 | TOTAL_LOSS=1.101373 | REG_LOSS=1.063605 | SOFTCLIP_LOSS=0.342742 | PCL_LOSS=0.034942 | MEAN_GATE=0.3755 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.031312
  STEP 11000/11478 | TOTAL_LOSS=1.088065 | REG_LOSS=1.061104 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.269612 | MEAN_GATE=0.4340 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=1.030099
  STEP 11100/11478 | TOTAL_LOSS=0.632600 | REG_LOSS=0.495362 | SOFTCLIP_LOSS=0.678898 | PCL_LOSS=0.693481 | MEAN_GATE=0.4410 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.703820
  STEP 11200/11478 | TOTAL_LOSS=1.264465 | REG_LOSS=1.171828 | SOFTCLIP_LOSS=0.191140 | PCL_LOSS=0.735235 | MEAN_GATE=0.4611 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.082510
  STEP 11300/11478 | TOTAL_LOSS=0.266812 | REG_LOSS=0.172932 | SOFTCLIP_LOSS=0.683671 | PCL_LOSS=0.255131 | MEAN_GATE=0.3911 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.415851
  STEP 11400/11478 | TOTAL_LOSS=0.270709 | REG_LOSS=0.143366 | SOFTCLIP_LOSS=0.710799 | PCL_LOSS=0.562632 | MEAN_GATE=0.3932 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.378636
[EPOCH 001/030] TRAIN: TOTAL=0.905814 | REG=0.813612 | SOFTCLIP=0.547965 | PCL=0.374049 | RMSE=0.902005 | MAE=0.631797 | CI=0.682431 | RM2=0.105169
[EPOCH 001/030] VAL  : TOTAL=0.674646 | REG=0.636823 | SOFTCLIP=0.148426 | PCL=0.229801 | RMSE=0.798012 | MAE=0.483591 | CI=0.753759 | RM2=0.224111
  SAVED NEW BEST MODEL | EPOCH=001 | BEST_VAL_RMSE=0.798012 | BEST_VAL_MAE=0.483591 | BEST_VAL_CI=0.753759 | BEST_VAL_RM2=0.224111

EPOCH 2/30
  STEP 100/11478 | TOTAL_LOSS=4.517640 | REG_LOSS=4.389551 | SOFTCLIP_LOSS=0.713724 | PCL_LOSS=0.567163 | MEAN_GATE=0.3918 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=2.095125
  STEP 200/11478 | TOTAL_LOSS=0.798279 | REG_LOSS=0.652933 | SOFTCLIP_LOSS=0.686054 | PCL_LOSS=0.767400 | MEAN_GATE=0.3931 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.808043
  STEP 300/11478 | TOTAL_LOSS=0.906494 | REG_LOSS=0.837130 | SOFTCLIP_LOSS=0.693167 | PCL_LOSS=0.000471 | MEAN_GATE=0.3795 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.914948
  STEP 400/11478 | TOTAL_LOSS=6.451810 | REG_LOSS=6.334537 | SOFTCLIP_LOSS=0.677602 | PCL_LOSS=0.495138 | MEAN_GATE=0.3590 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=2.516850
  STEP 500/11478 | TOTAL_LOSS=0.432078 | REG_LOSS=0.367701 | SOFTCLIP_LOSS=0.631988 | PCL_LOSS=0.011782 | MEAN_GATE=0.3115 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.606384
  STEP 600/11478 | TOTAL_LOSS=2.255803 | REG_LOSS=2.151053 | SOFTCLIP_LOSS=0.311823 | PCL_LOSS=0.735671 | MEAN_GATE=0.4035 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.466647
  STEP 700/11478 | TOTAL_LOSS=1.245066 | REG_LOSS=1.182752 | SOFTCLIP_LOSS=0.622638 | PCL_LOSS=0.000497 | MEAN_GATE=0.3699 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.087544
  STEP 800/11478 | TOTAL_LOSS=0.394228 | REG_LOSS=0.357790 | SOFTCLIP_LOSS=0.348188 | PCL_LOSS=0.016188 | MEAN_GATE=0.4031 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.598156
  STEP 900/11478 | TOTAL_LOSS=0.253892 | REG_LOSS=0.127527 | SOFTCLIP_LOSS=0.349165 | PCL_LOSS=0.914487 | MEAN_GATE=0.3371 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.357109
  STEP 1000/11478 | TOTAL_LOSS=0.601050 | REG_LOSS=0.469528 | SOFTCLIP_LOSS=0.343035 | PCL_LOSS=0.972185 | MEAN_GATE=0.3355 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.685221
  STEP 1100/11478 | TOTAL_LOSS=1.842394 | REG_LOSS=1.666954 | SOFTCLIP_LOSS=0.572566 | PCL_LOSS=1.181832 | MEAN_GATE=0.4015 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.291106
  STEP 1200/11478 | TOTAL_LOSS=0.256176 | REG_LOSS=0.177352 | SOFTCLIP_LOSS=0.678048 | PCL_LOSS=0.110197 | MEAN_GATE=0.3815 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.421132
  STEP 1300/11478 | TOTAL_LOSS=0.377130 | REG_LOSS=0.310137 | SOFTCLIP_LOSS=0.669919 | PCL_LOSS=0.000003 | MEAN_GATE=0.4320 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.556900
  STEP 1400/11478 | TOTAL_LOSS=0.660273 | REG_LOSS=0.523103 | SOFTCLIP_LOSS=0.651411 | PCL_LOSS=0.720280 | MEAN_GATE=0.4690 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.723259
  STEP 1500/11478 | TOTAL_LOSS=0.298265 | REG_LOSS=0.223975 | SOFTCLIP_LOSS=0.742902 | PCL_LOSS=0.000000 | MEAN_GATE=0.3758 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.473259
  STEP 1600/11478 | TOTAL_LOSS=0.655135 | REG_LOSS=0.539410 | SOFTCLIP_LOSS=0.711670 | PCL_LOSS=0.445580 | MEAN_GATE=0.3421 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.734446
  STEP 1700/11478 | TOTAL_LOSS=0.615271 | REG_LOSS=0.538180 | SOFTCLIP_LOSS=0.770913 | PCL_LOSS=0.000000 | MEAN_GATE=0.3988 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.733608
  STEP 1800/11478 | TOTAL_LOSS=0.333475 | REG_LOSS=0.263530 | SOFTCLIP_LOSS=0.693674 | PCL_LOSS=0.005784 | MEAN_GATE=0.2947 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.513351
  STEP 1900/11478 | TOTAL_LOSS=0.193216 | REG_LOSS=0.158516 | SOFTCLIP_LOSS=0.347002 | PCL_LOSS=0.000000 | MEAN_GATE=0.3215 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.398140
  STEP 2000/11478 | TOTAL_LOSS=0.337774 | REG_LOSS=0.148514 | SOFTCLIP_LOSS=0.370284 | PCL_LOSS=1.522315 | MEAN_GATE=0.3626 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.385375
  STEP 2100/11478 | TOTAL_LOSS=0.060602 | REG_LOSS=0.025877 | SOFTCLIP_LOSS=0.347248 | PCL_LOSS=0.000000 | MEAN_GATE=0.3053 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.160864
  STEP 2200/11478 | TOTAL_LOSS=0.673634 | REG_LOSS=0.642782 | SOFTCLIP_LOSS=0.308522 | PCL_LOSS=0.000000 | MEAN_GATE=0.3790 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.801737
  STEP 2300/11478 | TOTAL_LOSS=0.240014 | REG_LOSS=0.170422 | SOFTCLIP_LOSS=0.695904 | PCL_LOSS=0.000016 | MEAN_GATE=0.2501 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.412822
  STEP 2400/11478 | TOTAL_LOSS=1.015771 | REG_LOSS=0.878321 | SOFTCLIP_LOSS=0.706526 | PCL_LOSS=0.667973 | MEAN_GATE=0.3857 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.937188
  STEP 2500/11478 | TOTAL_LOSS=1.712883 | REG_LOSS=1.690943 | SOFTCLIP_LOSS=0.216606 | PCL_LOSS=0.002792 | MEAN_GATE=0.4430 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.300363
  STEP 2600/11478 | TOTAL_LOSS=1.136274 | REG_LOSS=1.032623 | SOFTCLIP_LOSS=0.664576 | PCL_LOSS=0.371927 | MEAN_GATE=0.2753 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.016181
  STEP 2700/11478 | TOTAL_LOSS=0.466977 | REG_LOSS=0.262570 | SOFTCLIP_LOSS=0.686913 | PCL_LOSS=1.357153 | MEAN_GATE=0.3711 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.512416
  STEP 2800/11478 | TOTAL_LOSS=0.294561 | REG_LOSS=0.152252 | SOFTCLIP_LOSS=0.657554 | PCL_LOSS=0.765532 | MEAN_GATE=0.3311 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.390195
  STEP 2900/11478 | TOTAL_LOSS=2.026778 | REG_LOSS=1.982761 | SOFTCLIP_LOSS=0.318427 | PCL_LOSS=0.121739 | MEAN_GATE=0.4121 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.408106
  STEP 3000/11478 | TOTAL_LOSS=0.481962 | REG_LOSS=0.413533 | SOFTCLIP_LOSS=0.684294 | PCL_LOSS=0.000000 | MEAN_GATE=0.4441 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.643065
  STEP 3100/11478 | TOTAL_LOSS=1.551014 | REG_LOSS=1.464028 | SOFTCLIP_LOSS=0.693177 | PCL_LOSS=0.176686 | MEAN_GATE=0.4014 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.209970
  STEP 3200/11478 | TOTAL_LOSS=0.256377 | REG_LOSS=0.187284 | SOFTCLIP_LOSS=0.685234 | PCL_LOSS=0.005697 | MEAN_GATE=0.3903 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.432763
  STEP 3300/11478 | TOTAL_LOSS=0.035179 | REG_LOSS=0.033997 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.011812 | MEAN_GATE=0.2555 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.184384
  STEP 3400/11478 | TOTAL_LOSS=1.700498 | REG_LOSS=1.665556 | SOFTCLIP_LOSS=0.349418 | PCL_LOSS=0.000000 | MEAN_GATE=0.3403 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.290564
  STEP 3500/11478 | TOTAL_LOSS=0.300733 | REG_LOSS=0.214954 | SOFTCLIP_LOSS=0.741312 | PCL_LOSS=0.116469 | MEAN_GATE=0.3424 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.463632
  STEP 3600/11478 | TOTAL_LOSS=1.433299 | REG_LOSS=1.317075 | SOFTCLIP_LOSS=0.624720 | PCL_LOSS=0.537518 | MEAN_GATE=0.3226 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.147639
  STEP 3700/11478 | TOTAL_LOSS=0.209127 | REG_LOSS=0.135654 | SOFTCLIP_LOSS=0.691373 | PCL_LOSS=0.043350 | MEAN_GATE=0.2341 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.368313
  STEP 3800/11478 | TOTAL_LOSS=0.288929 | REG_LOSS=0.189754 | SOFTCLIP_LOSS=0.310706 | PCL_LOSS=0.681044 | MEAN_GATE=0.3234 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.435608
  STEP 3900/11478 | TOTAL_LOSS=0.203199 | REG_LOSS=0.129949 | SOFTCLIP_LOSS=0.697875 | PCL_LOSS=0.034622 | MEAN_GATE=0.2495 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.360485
  STEP 4000/11478 | TOTAL_LOSS=0.088666 | REG_LOSS=0.020312 | SOFTCLIP_LOSS=0.683207 | PCL_LOSS=0.000334 | MEAN_GATE=0.3729 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.142520
  STEP 4100/11478 | TOTAL_LOSS=0.225977 | REG_LOSS=0.056848 | SOFTCLIP_LOSS=0.693565 | PCL_LOSS=0.997727 | MEAN_GATE=0.3628 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.238427
  STEP 4200/11478 | TOTAL_LOSS=0.117898 | REG_LOSS=0.001496 | SOFTCLIP_LOSS=0.352346 | PCL_LOSS=0.811679 | MEAN_GATE=0.3219 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.038675
  STEP 4300/11478 | TOTAL_LOSS=0.080458 | REG_LOSS=0.040705 | SOFTCLIP_LOSS=0.348565 | PCL_LOSS=0.048965 | MEAN_GATE=0.2512 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.201755
  STEP 4400/11478 | TOTAL_LOSS=0.903098 | REG_LOSS=0.829381 | SOFTCLIP_LOSS=0.700054 | PCL_LOSS=0.037116 | MEAN_GATE=0.2769 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.910704
  STEP 4500/11478 | TOTAL_LOSS=0.689602 | REG_LOSS=0.619192 | SOFTCLIP_LOSS=0.700484 | PCL_LOSS=0.003614 | MEAN_GATE=0.2475 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.786888
  STEP 4600/11478 | TOTAL_LOSS=2.335354 | REG_LOSS=2.285830 | SOFTCLIP_LOSS=0.495239 | PCL_LOSS=0.000000 | MEAN_GATE=0.3791 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.511896
  STEP 4700/11478 | TOTAL_LOSS=1.112629 | REG_LOSS=1.036367 | SOFTCLIP_LOSS=0.703083 | PCL_LOSS=0.059531 | MEAN_GATE=0.2483 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=1.018021
  STEP 4800/11478 | TOTAL_LOSS=3.104530 | REG_LOSS=3.045590 | SOFTCLIP_LOSS=0.369674 | PCL_LOSS=0.219724 | MEAN_GATE=0.3018 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=1.745162
  STEP 4900/11478 | TOTAL_LOSS=1.016695 | REG_LOSS=0.862733 | SOFTCLIP_LOSS=0.244749 | PCL_LOSS=1.294863 | MEAN_GATE=0.3447 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.928834
  STEP 5000/11478 | TOTAL_LOSS=0.336506 | REG_LOSS=0.267090 | SOFTCLIP_LOSS=0.694150 | PCL_LOSS=0.000011 | MEAN_GATE=0.2524 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.516808
  STEP 5100/11478 | TOTAL_LOSS=0.640085 | REG_LOSS=0.572052 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.680328 | MEAN_GATE=0.4365 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=0.756341
  STEP 5200/11478 | TOTAL_LOSS=0.035757 | REG_LOSS=0.000940 | SOFTCLIP_LOSS=0.348175 | PCL_LOSS=0.000000 | MEAN_GATE=0.3767 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.030654
  STEP 5300/11478 | TOTAL_LOSS=1.488350 | REG_LOSS=1.484539 | SOFTCLIP_LOSS=-0.000000 | PCL_LOSS=0.038108 | MEAN_GATE=0.2434 | MEAN_VALID_PER_ROW=1.00 | MEAN_VALID_OFFDIAG=0.00 | BATCH_RMSE=1.218416
  STEP 5400/11478 | TOTAL_LOSS=0.168006 | REG_LOSS=0.099226 | SOFTCLIP_LOSS=0.687801 | PCL_LOSS=0.000000 | MEAN_GATE=0.2385 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.315002
  STEP 5500/11478 | TOTAL_LOSS=0.845036 | REG_LOSS=0.782340 | SOFTCLIP_LOSS=0.626958 | PCL_LOSS=0.000000 | MEAN_GATE=0.3120 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.884500
  STEP 5600/11478 | TOTAL_LOSS=0.376559 | REG_LOSS=0.256672 | SOFTCLIP_LOSS=0.687213 | PCL_LOSS=0.511655 | MEAN_GATE=0.3703 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.506628
  STEP 5700/11478 | TOTAL_LOSS=0.313480 | REG_LOSS=0.245647 | SOFTCLIP_LOSS=0.678176 | PCL_LOSS=0.000154 | MEAN_GATE=0.4269 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.495628
  STEP 5800/11478 | TOTAL_LOSS=0.127103 | REG_LOSS=0.059335 | SOFTCLIP_LOSS=0.677017 | PCL_LOSS=0.000670 | MEAN_GATE=0.3153 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.243587
  STEP 5900/11478 | TOTAL_LOSS=0.418306 | REG_LOSS=0.388338 | SOFTCLIP_LOSS=0.299571 | PCL_LOSS=0.000108 | MEAN_GATE=0.3092 | MEAN_VALID_PER_ROW=1.50 | MEAN_VALID_OFFDIAG=0.50 | BATCH_RMSE=0.623168
  STEP 6000/11478 | TOTAL_LOSS=0.404601 | REG_LOSS=0.320452 | SOFTCLIP_LOSS=0.839522 | PCL_LOSS=0.001975 | MEAN_GATE=0.4080 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.566084
  STEP 6100/11478 | TOTAL_LOSS=7.048660 | REG_LOSS=6.938101 | SOFTCLIP_LOSS=0.684632 | PCL_LOSS=0.420957 | MEAN_GATE=0.2639 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=2.634027
  STEP 6200/11478 | TOTAL_LOSS=0.614184 | REG_LOSS=0.546090 | SOFTCLIP_LOSS=0.680761 | PCL_LOSS=0.000179 | MEAN_GATE=0.3445 | MEAN_VALID_PER_ROW=2.00 | MEAN_VALID_OFFDIAG=1.00 | BATCH_RMSE=0.738979
